"Сведения о страховых суммах по договорам страхования, заключенным в отчетном периоде, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3748,"Акционерное общество ""Русский Стандарт Страхование""",504278275.3623,113510812.93987,113510812.93987,113510812.93987,7637861.73789,,633100.84039,7004760.8975,,,48024749.08048,48024749.08048,,,,,178961.95765,,,178961.95765,,,57028876.03237,616469.43946,7856501.25356,42447543.59449,6108361.74486,,640364.13148,591551.77473,48812.35675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390767462.42243,195414075.86243,246323.635,,,,,195167752.22743,195353386.56,25984201.06,409350,168959835.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3767,"Общество с ограниченной ответственностью Страховая компания ""АСКОР""",42078785.85324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7192263.93135,7192263.93135,,,,,,7192263.93135,,,,,34886521.92189,15278052.92269,4772814.44607,4772814.44607,,,1171726.4,,,,7710020.44409,,,,,,,,,,,,1338327.81056,,,1338327.81056,285163.82197,,,285163.82197,19345480.90753,2800,2800,,,,,,,,,,,,,,,19292180.90753,,,,,19292180.90753,50500,,,,,,,,50500,,,262988.09167,,,262988.09167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3799,"общество с ограниченной ответственностью ""Британский Страховой Дом""",317229653.02183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16096731.00571,658504.95071,,9300,,124145,,525059.95071,15438226.055,1735191.755,12173238.5,1529795.8,301132922.01612,24112628.25698,431853.2524,431853.2524,,,,,,,12777627.45765,,,,,,,,,,,,9959458.03741,48887.93686,5000045.79813,4910524.30242,943689.50952,553250.064,388649.40156,1790.04396,264616314.45727,247000,247000,,,,,,,,,,,,18729.75716,18729.75716,,259882666.33245,258389850,,,,1492816.33245,4467918.36766,,,,,,,,,4467918.36766,12403979.30187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",24349086.95592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200,5200,,,,5200,,,3000,,3000,,24340886.95592,19574003.02977,,,,,,,,,11576432.22312,,,,,,,,,,,,7997570.80665,,350131.392,7647439.41465,,,,,4766883.92615,,,,,,,,,,,,,,245000,,245000,4521883.92615,282964,,,,4238919.92615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",6850452.06534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6850452.06534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1828493.82818,,,,,,,,,,,,,,,,,1270500,1270500,,,,,557993.82818,,,,,,,,,557993.82818,,5021958.23716,,,5021958.23716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",3895738391.44212,187798294.14158,187798294.14158,181982903.6963,2729255.48338,,1288781.3938,1440474.08958,,,164357794.97899,4736553.79203,1757937.2987,156927.70252,99599078.39695,58107297.78879,14895853.23393,351290.71928,1602392.62161,171631.81754,12722908.07551,47629.99999,,,,,,,,,,,,,5815390.44528,,,,,,,403172.17326,16053.66768,21830.61672,154793.97384,199892.92489,10600.99013,5412218.27202,,,2163294.14272,3041617.64446,207306.48484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36903.7484,,,,,,,36903.7484,,,168.30845,402.01881,36333.42114,3707903193.55214,3678568535.22714,,,,3550083463.61581,,128485071.61133,29334658.325,,9291329.555,20043328.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",443257759.54779,349649774.45054,348695582.72912,277461541.29171,121089888.92364,,18933939.587,80814699.43864,21341249.898,,,,,,,,49536153.14803,116352.006,4537959.13096,19385454.59262,24427735.62642,1068651.79203,106835499.22004,106761796.421,,2485.02714,14999.594,56218.1779,,,,,,,71234041.43741,,,,,,,,,,,,,68630660.82751,1200,5720.316,20844440.41916,46101221.27757,1678078.81478,2603380.6099,,14595.4445,83763.214,388484.04125,2116537.91015,,,,,,,954191.72142,346721.38058,531.046,,,41,490.046,,,,,,,,247174.31658,,5420.3451,27146.52391,213511.11717,1096.3304,99016.018,77159.556,,2583.42619,11191.90483,8081.13098,,,,,,,607470.34084,,,,,,,,,,,,,,,,,,,607470.34084,,,7106.85,87117.15567,513246.33517,,,,,,,,,,,,,,,,,,,,93607985.09725,93607985.09725,,,,53824312.822,,39783672.27525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",42198874.01658,5141312.36147,5141312.36147,5013557.99181,,,,,,,4956079.51718,4956079.51718,,,,,57478.47463,53274.176,3624.29863,,580,,,,,,,,,,,,,,127754.36966,,,,,,,,,,,,,127754.36966,44788.95963,51099.32787,24766.97408,1141.31195,5957.79613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37057561.65511,33606725.63637,13183.11479,,,32107761,,1485781.52158,3450836.01874,116774.73874,149115.416,3184945.864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,"Общество с ограниченной ответственностью Страховая компания ""Альянс Жизнь""",385807111.58207,35821286.87192,30363576.67278,12861972.98644,,,,,,,,,,,,,748522.42249,,379720,9633.35157,359169.07092,,12113450.56395,6462165.52492,5651285.03903,,,,,,,,,,17501603.68634,,,,,,,,,,,,,53329.00595,,,2534.60796,34384.78324,16409.61475,17448274.68039,16726831.5576,237903.06222,281327.39253,45797.57494,156415.0931,,,,,,,5457710.19914,4374578.23247,3959677.80637,,,2553602.52365,1406075.28272,,,,,,,,414900.4261,,,33925.57796,128162.46905,252812.37909,,,,,,,,,,,,,1083131.96667,,,,,,,,,,,,,1083131.96667,,,17462.00334,44265.14666,1021404.81667,,,,,,,,,,,,,,,,,,,,,,,,,,349985824.71015,114519811.45172,,,,,,114519811.45172,235466013.25843,,,235466013.25843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,"Общество с ограниченной ответственностью ""Страховое общество ""Помощь""",182966700.29352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22007805.51027,5554995.51027,,,5360000,194995.51027,,,16452810,,999600,15453210,160958894.78325,50696288.29541,76378.75,76378.75,,,1146105.96054,2426736.86534,2221742,204994.86534,30586524.69057,,,,,,,,,,,,15781547.39823,,425233.77126,15356313.62697,678994.63073,678994.63073,,,60404380.49737,296800,296800,,,,648966.77025,55541904.06,51040334.4,4501569.66,,,,,118400,,118400,2030240.37508,1390026.92308,,,9040,631173.452,1768069.29204,,,,85500,,,,393500,1289069.29204,,49858225.99047,48249152.3725,,1609073.61797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-М""",6967000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6967000,,,,,,,,6967000,,6967000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,"Общество с ограниченной ответственностью Страховая компания ""Независимая страховая группа""",1598655735.75233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252191328.9762,5897887.0852,,,,5893307.0852,,4580,246293441.891,6773497.641,239249394.75,270549.5,1336974406.77613,1251452852.90865,289246,289246,,,275083038.98989,,,,931721311.47009,,,,,,,,,,,,43325087.30773,,14660705.70891,28664381.59882,1034169.14094,1034169.14094,,,85521553.86748,9100,9100,,,,77686291.3,,,,,,,,,,,7826162.56748,15000,,,,7811162.56748,,,,,,,,,,,,,,,,,,,,,,,,,9490000,8650000,40000,40000,760000,,,,,,,,,,,,,,,,,,,
3866,"Общество с ограниченной ответственностью ""Страховая компания ""ВСК-Линия жизни""",688302017.7600801,12174965.42191,12174965.42191,10069650.87462,3075246.66575,415180.636,108440.025,2551626.00475,,,6994226.16235,726051.96006,5912228.13988,355946.06241,,,178.04652,178.04652,,,,,,,,,,,,,,,,,2105314.54729,,,,,,,,,,,,,2105314.54729,2819.814,,729574.94705,1155850.14648,217069.63976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676127052.33817,676126257.83817,,,,,,676126257.83817,794.5,,,794.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,"Общество с ограниченной ответственностью ""АК БАРС СТРАХОВАНИЕ""",357921047.13597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106593923.39014,100472764.58662,,,,,,100472764.58662,6121158.80352,6121158.80352,,,251327123.74583,178291702.91464,671767.276,,671767.276,,8136789.41769,500,,500,46699.62,449600.0524,,,,,,449600.0524,,,449600.0524,,66348978.37409,,,66348978.37409,102637368.17446,75335828.24005,2052747.36349,25248792.57092,72803240.27432,3000,3000,,,,62576605.4,,,,,,,,177350,,177350,10046284.87432,,,,,10046284.87432,,,,,,,,,,,,232180.55687,10879.45223,,221301.10464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,"Общество с ограниченной ответственностью страховая компания ""ДЕЛО ЖИЗНИ""",5686299.191,552682.016,542494.328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542494.328,,,,,,,,,,,,,542494.328,,,14918.907,103032.753,424542.668,,,,,,,,,,,,,10187.688,1030.506,,,,,,,,,,,,,1030.506,,,217.958,378.782,433.766,,,,,,,,,,,,,9157.182,,,,,,,,,,,,,9157.182,,,,1399.462,7757.72,,,,,,,,,,,,,,,,,,,,,,,,,,5133617.175,5133617.175,,,,3600,,5130017.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,"Общество с ограниченной ответственностью Страховая компания ""Росгосстрах Жизнь""",106840492.48972,45567086.05228,6217350.66756,2422547.40226,,,,,,,,,,,,,2399525.44435,,1324813.54065,1042030.87221,32681.03149,,23021.95791,8706.26391,,3070.694,,11245,,,,,,,3794803.2653,,,,,,,,,,,,,1132961.23778,,,360148.8,768672,4140.43778,2661842.02752,3000,5598.4223,92488.80181,30092.74722,2530662.05619,,,,,,,39349735.38472,19035546.90569,17954869.04728,955848.21159,5971378.43889,8237935.05172,2789707.34508,,,,,,,,1079741.47303,456090.74596,150380,7277.79826,371151.40447,94841.52434,936.38538,,,,936.38538,,,,,,,,20314188.47903,6632404.4652,,,6632404.4652,,,,,,,,,13496951.21685,82526.43318,220751.55612,2140315.39631,9160608.67629,1892749.15495,184832.79698,,,6018.7863,5808.67867,173005.33201,,,,,,,,,,,,,,,,,,,,61273406.43744,40442630.26825,,,,23112247.67641,,17330382.59184,20830776.16919,,,20830776.16919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,"Общество с ограниченной ответственностью ""СМП-Страхование""",387484348.21124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174859708.8175,75838520.09065,,,,,,75838520.09065,99021188.72685,4489951.89785,92076181.079,2455055.75,212624639.39374,205531771.36197,5177558.59819,5177058.59819,500,3273422.876,901092.91631,455605.107,407923.107,47682,59739660.67768,,,,,,,,,,,,113753023.38468,,36797477.39004,76955545.99464,22231407.80211,21575582.42263,432990.74459,222834.63489,3835053.53753,43500,43500,,,,5195.504,282712.1,282712.1,,,,,,,,,3503645.93353,2296734.72612,,,,1206911.20741,,,,,,,,,,,,3257814.49424,,,3257814.49424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,"Общество с ограниченной ответственностью ""Страховая компания ""АК БАРС-Мед""",12551216.46869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12551216.46869,,,,,,,,12551216.46869,,9244142.96667,3307073.50202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,"Акционерное общество ""АИГ страховая компания""",1617013614.27358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1614098614.27358,843705812.45243,,,,,,,,,221440063.63035,,,,,,,,,,,,622265748.82208,,,622265748.82208,,,,,351972591.13418,768588.64,768588.64,,,,,,,,,,,,94562932.16371,,94562932.16371,256641070.33047,,,,,256641070.33047,,,,,,,,,,,,418420210.68697,,,418420210.68697,,,,,,,,,,2915000,2915000,,,,,,,,,,,,,,,,,,,,,,
3954,"Общество с ограниченной ответственностью ""РУССКОЕ СТРАХОВОЕ ОБЩЕСТВО ""ЕВРОИНС""",986173905.42856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451582863.37463,410682639.79733,102010551.52715,268520211.585,,23137775.14103,,17014101.54415,40900223.5773,,24678401.3259,16221822.2514,534591042.05393,452772372.81316,46419534.02279,46106517.12118,313016.90161,,,42390034.96572,42328857.60172,61177.364,243291205.41014,13709778.56921,11415771.22883,11168463.12821,,247308.10062,,2294007.34038,505562.41974,,1788444.92064,,87745537.87058,30503690.98894,5780208.11809,51461638.76355,19216281.97472,17159798.87651,1091408.7065,965074.39171,74015909.53477,366500,366500,,,,,20550857.3468,19883690.4868,667166.86,,,,,2737302.81607,2737302.81607,,49857699.3719,1705578.01273,,3649805.3,85900,44416416.05917,503550,,,,,,,,502550,1000,,7802759.706,727262.91784,,7075496.78816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969,"Общество с ограниченной ответственностью ""Страховая Компания Чабб""",1376499083.95477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464835735.09765,464835735.09765,99742879.39391,,21619999.94983,343472855.75391,,,,,,,911663348.85712,521645334.43133,,,,,,,,,82011747.40809,,,,,,,,,,,,437777754.97326,,1595401.6433,436182353.32996,1855832.04998,,,1855832.04998,153423298.44318,,,,,,,,,,,,,,786293.365,786293.365,,152637005.07818,394477.24,,,,152242527.83818,,,,,,,,,,,228140165.6684,8454550.31421,,,8454550.31421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,"Общество с ограниченной ответственностью ""Страховая Компания ""Ренессанс Жизнь""",2470105235.42072,857031435.51386,857031435.51386,810458783.34683,22380861.3718,15008.31965,1825679.36466,15641797.65401,4898376.03348,,729799652.63582,62525991.08334,233802469.46572,334806346.06803,98664846.01873,,2447356.38783,2138854.54515,,301223.17379,7278.66889,,55830912.95138,51087209.66038,821094,1700700,2221909.291,,,,,,,,46572652.16703,119.7775,119.7775,,,,,8131848.08426,21976.09786,15504.5655,111586.41172,714635.02812,7268145.98106,34426256.13324,46990.84308,7357.5544,28180575.13699,3220078.82353,2971253.77524,4014428.17203,3948269.80552,,24254.30851,38842.592,3061.466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150862.47328,,,,,,,150862.47328,,,,,150862.47328,1612922937.43358,306370854.53721,,,,,,306370854.53721,1306552082.89637,,,1306552082.89637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,"Общество с ограниченной ответственностью ""Капитал Лайф Страхование Жизни""",1066452167.34814,35789871.7324,17752203.55478,12952128.86829,,,,,,,12205759.15767,7689601.04429,3594280.4271,718771.18931,203106.49697,,159203.385,159203.385,,,,,130435,127525,1800,960,150,,456731.32562,157550.12299,166551.20263,,,132630,4800074.68649,,,,,,,,,,,,,90676.43832,,5525,22928.42943,9623.00889,52600,245390.31946,178200,26510.9577,22219.36176,15270,3190,4464007.92871,,,,,4464007.92871,18037668.17762,4497713.89833,4318061.20377,,671473.19614,2027002.95924,1619585.04839,,,,,,,,172735.01443,,,29603.01783,128691.41326,14440.58334,,,,,,,6917.68013,,3795.18013,,,3122.5,13539954.27929,3124993.7531,,,24543.84504,3010506.3219,89943.58616,,,,,,,10414531.78889,,,4199766.84874,4011200.00579,2203564.93436,,,,,,,428.7373,,428.7373,,,,864109.73485,7948.975,,,,4870.505,3078.47,856160.75985,,,,42524.67512,813636.08473,1029798185.88089,176214993.22755,593333.332,,31855400,478310,,143287949.89555,853583192.65334,41708747.49488,224000,811650445.15846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,"Акционерное общество Страховая компания ""УРАЛСИБ Жизнь""",27408368.09686,27407689.69686,25585906.08916,25577770.08916,7873970.52747,,973310.77651,6900659.75096,,,17703799.56169,475416.51661,2634220.20294,14591348.41214,2814.43,,,,,,,,,,,,,,,,,,,,8136,,,,,,,,,,,,,8136,,8136,,,,,,,,,,,,,,,,1821783.6077,772432.59504,,,,,,,,,,,,,772432.59504,,,596416.10372,153429.41514,22587.07618,,,,,,,,,,,,,1049351.01266,,,,,,,,,,,,,1049351.01266,,,475981.34969,267648.86454,305720.79843,,,,,,,,,,,,,,,,,,,,,,,,,,678.4,,,,,,,,678.4,,,678.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,"Общество с ограниченной ответственностью ""Страховая Компания Чабб Жизнь""",1973336.2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973336.2984,1973336.2984,,,,,,1973336.2984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,"Общество с ограниченной ответственностью Страховая компания ""Чулпан-Жизнь""",877221.36996,873071.36996,873071.36996,2921.369,,,,,,,,,,,,,2921.369,1907.452,,1013.917,,,,,,,,,,,,,,,870150.00096,,,,,,,,,,,,,480180.19098,354994.06,18205.06998,106781.061,200,,389969.80998,343414.74,18205.06998,28150,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300,,,,,,,2300,,,1400,400,500,1850,1850,,,,,,1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
