"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3799,"общество с ограниченной ответственностью ""Британский Страховой Дом""",42253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17826,5369,0,7,0,18,0,5344,12457,5680,220,6557,24427,880,151,151,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,286,5,12,269,335,130,184,21,22867,106,106,0,0,0,0,0,0,0,0,0,0,0,4,4,0,22633,21818,0,0,0,815,124,0,0,0,0,0,0,0,0,124,0,680,0,0,680,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,1920,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711,0,0,711,0,0,0,0,1207,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,1199,0,0,0,0,1199,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,180,0,0,0,0,454,0,0,0,0,0,0,0,0,454,0,454,0,0,454,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",70913,35140,21682,17591,0,0,0,0,0,0,15101,1148,2179,3046,8722,6,2490,436,353,147,1495,59,0,0,0,0,0,0,0,0,0,0,0,0,4091,0,,,0,,,232,0,17,97,110,8,3859,0,0,35,577,3247,0,0,0,0,0,0,0,0,0,0,0,0,13458,7163,6912,0,3121,3372,419,0,0,0,0,0,0,,251,4,51,70,107,19,0,0,0,0,0,0,0,,0,,0,0,6295,0,,0,0,0,0,0,,,0,0,0,6295,0,0,3440,1746,1109,0,0,,0,0,0,0,,0,0,0,0,488,15,0,0,3,4,8,473,0,0,9,39,425,35285,33399,0,0,0,3535,0,29864,1886,0,56,1830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",470732,365950,347429,249836,213743,0,29274,170215,14254,0,1,0,0,0,1,0,35899,317,10108,17952,7030,492,193,5,2,14,29,143,0,0,0,0,0,0,97593,0,,,0,,,14,0,0,0,2,12,96059,6,8,44587,41392,10066,1520,3,23,84,223,1187,0,0,0,0,0,0,18521,18007,14605,0,1,6362,8242,0,0,0,0,0,0,,3318,2,203,1013,2003,97,84,3,1,13,29,38,0,,0,,0,0,514,0,,0,0,0,0,0,,,0,0,0,5,0,0,0,1,4,509,0,,20,197,292,0,,0,0,0,0,338,225,0,0,0,0,225,113,0,0,0,0,113,104444,104432,0,0,0,92,0,104340,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",6841,3895,3770,1761,0,0,0,0,0,0,1653,1653,0,0,0,0,105,4,16,2,5,78,3,0,0,0,0,3,0,0,0,0,0,0,2009,0,,,0,,,1,0,0,0,1,0,2008,472,884,429,93,130,0,0,0,0,0,0,0,0,0,0,0,0,125,5,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,5,0,0,0,0,0,0,0,,0,,0,0,120,0,,0,0,0,0,0,,,0,0,0,119,0,0,0,15,104,1,0,,0,1,0,0,,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,2943,2915,1,0,0,2,0,2912,28,1,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,"Общество с ограниченной ответственностью Страховая компания ""Альянс Жизнь""",33045,18516,1758,352,0,0,0,0,0,0,3,0,0,0,0,3,13,0,1,8,2,2,0,0,0,0,0,0,336,39,18,12,226,41,1406,0,,,0,,,0,0,0,0,0,0,87,0,0,2,2,83,0,0,0,0,0,0,1319,65,11,78,124,1041,16758,6184,4997,0,0,2987,1976,34,0,0,0,0,0,,1187,0,0,70,477,640,0,0,0,0,0,0,0,,0,,0,0,10574,0,,0,0,0,0,0,,,0,0,0,10574,0,0,1195,317,9062,0,0,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14528,9949,0,0,0,0,0,9949,4579,1275,0,3304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3837,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-М""",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,"Общество с ограниченной ответственностью Страховая компания ""Независимая страховая группа""",2076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,113,0,0,0,110,0,3,910,720,68,122,489,380,70,70,0,0,22,0,0,0,195,0,0,0,0,0,0,0,0,0,0,0,32,0,0,32,61,61,0,0,109,11,10,0,1,0,43,0,0,0,0,0,0,0,0,0,0,55,50,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,564,484,4,5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,"Общество с ограниченной ответственностью ""Страховая компания ""ВСК-Линия жизни""",78328,77813,77813,52057,38903,0,1687,37216,0,0,8410,100,7975,335,0,0,4744,1941,1244,3,112,1444,0,0,0,0,0,0,0,0,0,0,0,0,25756,0,,,0,,,0,0,0,0,0,0,21506,1,0,15290,5009,1206,4250,0,0,4172,50,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,50,40,0,0,0,0,40,10,0,0,0,0,10,465,457,0,0,0,1,0,456,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,"Общество с ограниченной ответственностью ""АК БАРС СТРАХОВАНИЕ""",266212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104112,103620,0,0,0,0,0,103620,492,492,0,0,162100,104528,275,0,275,0,15,1,0,1,0,3827,0,0,0,0,0,3827,0,0,3827,0,2123,0,0,2123,98287,68088,2245,27954,57295,4,3,0,1,0,18,0,0,0,0,0,0,0,18,0,18,57255,0,0,0,0,57255,0,0,0,0,0,0,0,0,0,0,0,277,5,0,272,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,"Общество с ограниченной ответственностью страховая компания ""ДЕЛО ЖИЗНИ""",21317,9617,8470,24,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,4,7,13,0,0,0,0,0,0,0,0,0,0,0,0,8446,0,,,0,,,0,0,0,0,0,0,8446,0,0,374,1603,6469,0,0,0,0,0,0,0,0,0,0,0,0,1147,122,0,0,0,0,0,0,0,0,0,0,0,,122,0,0,24,25,73,0,0,0,0,0,0,0,,0,,0,0,1025,0,,0,0,0,0,0,,,0,0,0,1025,0,0,0,202,823,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11700,11700,0,0,0,13,0,11687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,"Общество с ограниченной ответственностью Страховая компания ""Росгосстрах Жизнь""",483702,441638,311581,212523,0,0,0,0,0,0,191731,4491,75924,110184,1132,0,16106,990,12567,2339,206,4,4686,1,3,264,3897,521,0,0,0,0,0,0,99058,0,,,0,,,0,0,0,0,0,0,43848,0,0,34593,7687,1568,55210,0,3,66,118,55023,0,0,0,0,0,0,130057,69242,66760,9,28766,29343,8641,1,0,0,0,0,0,,2458,0,1,1281,346,830,24,0,0,1,9,14,0,,0,,0,0,60815,22731,,0,22731,0,0,0,,,0,0,0,34893,1,298,19352,10714,4528,3191,0,,82,209,2900,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42064,24631,0,0,0,198,0,24433,17433,0,0,17433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,"Общество с ограниченной ответственностью ""СМП-Страхование""",125527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66481,32644,0,0,0,0,0,32644,33837,7863,536,25438,59046,49306,2036,2036,0,23,0,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3404,0,548,2856,43839,10231,33410,198,4337,60,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4275,451,0,0,0,3824,1,0,0,0,0,0,0,0,1,0,0,5403,0,0,5403,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,"Общество с ограниченной ответственностью ""Страховая компания ""АК БАРС-Мед""",29184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29184,0,0,0,0,0,0,0,29184,0,250,28934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,Акционерное общество «Страховая компания ГАРДИЯ»,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,16,4,4,0,0,0,0,0,0,0,0,0,0,0,7,0,7,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,,,,,,,,,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,"Общество с ограниченной ответственностью ""РУССКОЕ СТРАХОВОЕ ОБЩЕСТВО ""ЕВРОИНС""",651516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186876,71022,23615,1293,0,13244,0,32870,115854,0,6650,109204,208210,163383,127672,125673,1999,0,0,36,34,2,437,910,214,189,0,25,0,696,0,0,696,0,2253,1371,255,627,32075,5846,22382,3847,32337,665,665,0,0,0,0,233,158,75,4,4,0,0,2085,2085,0,29038,92,0,255,27,28664,312,0,0,0,0,0,0,0,305,7,0,12490,5224,0,7266,,,,,,,,,256430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,"Общество с ограниченной ответственностью ""Страховая Компания Чабб""",45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,2,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,34,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,"Общество с ограниченной ответственностью ""Страховая Компания ""Ренессанс Жизнь""",2887576,2070670,1709661,1648983,0,0,0,0,0,0,1560962,90023,280483,463762,726682,12,13172,2468,8965,1726,3,10,74849,41642,20551,12650,4,2,0,0,0,0,0,0,60678,0,,,0,,,6014,0,4,82,474,5454,54356,190,75,38143,10270,5678,308,52,0,2,130,124,0,0,0,0,0,0,361009,213235,117936,0,31003,78350,8583,0,12845,384,1741,2911,7809,,3377,0,0,2259,314,804,79077,34386,2935,8988,32768,0,0,,0,,0,0,147774,98,,0,58,12,28,0,,,0,0,0,144742,3133,171,91472,33342,16624,2934,2934,,0,0,0,0,,0,0,0,0,1025,216,0,0,0,0,216,809,0,0,0,0,809,815881,601124,0,0,0,0,0,601124,214757,0,0,214757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,"Общество с ограниченной ответственностью ""Капитал Лайф Страхование Жизни""",1676345,797454,538654,288844,0,0,0,0,0,0,129919,73997,39855,12216,3841,10,139617,7,5122,3263,622,130603,206,146,44,12,2,2,19102,366,1416,0,0,17320,249810,0,,,0,,,0,0,0,0,0,0,47312,0,57,26835,13003,7417,946,69,197,213,284,183,201552,0,1,0,0,201551,258800,47152,43588,0,1570,11595,30371,52,0,0,0,0,0,,3059,0,1,705,1641,712,0,0,0,0,0,0,505,,4,,1,500,211648,17512,,0,4392,12551,569,0,,,0,0,0,194098,0,51,74935,63527,55585,0,0,,0,0,0,38,,0,1,1,36,7666,229,0,0,0,86,143,7437,0,0,0,0,7437,871225,525642,717,0,112,215,0,524598,345583,19934,22,325627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,"Акционерное общество Страховая компания ""УРАЛСИБ Жизнь""",132050,130899,126708,126143,24590,206,5073,19311,0,0,99385,65,34165,52245,12910,0,2168,0,1826,201,131,10,0,0,0,0,0,0,0,0,0,0,0,0,565,0,,,0,,,0,0,0,0,0,0,565,0,0,57,235,273,0,0,0,0,0,0,0,0,0,0,0,0,4191,2720,0,0,0,0,0,0,0,0,0,0,0,,2720,0,0,2467,209,44,0,0,0,0,0,0,0,,0,,0,0,1471,1455,,0,746,440,269,0,,,0,0,0,16,0,0,0,15,1,0,0,,0,0,0,0,,0,0,0,0,290,180,0,0,0,0,180,110,0,0,0,0,110,861,272,0,0,0,0,0,272,589,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
