"Сведения о страховых суммах по договорам страхования, действовавшим на конец отчетного периода, в разрезе страховщиков, тыс руб.",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3799,"общество с ограниченной ответственностью ""Британский Страховой Дом""",268976369.71174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14332655.99674,630825.00374,,7600,,75272,,547953.00374,13701830.993,1491577.474,10270885.089,1939368.43,254643713.715,10816678.2777,422025.8405,422025.8405,,,,,,,341999.12207,,,,,,,,,,,,9086730.66066,36597.13448,4112551.9486,4937581.57758,965922.65447,574536.35,389788.86051,1597.44396,228958322.58253,232000,232000,,,,,,,,,,,,13729.75716,13729.75716,,225052075.99815,224164850,,,,887225.99815,3660516.82722,,,,,,,,,3660516.82722,14868712.85477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",11095990.08057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8200,5200,,,,5200,,,3000,,3000,,11087790.08057,7100834.77271,,,,,,,,,,,,,,,,,,,,,7100834.77271,,350131.392,6750703.38071,,,,,3986955.30786,,,,,,,,,,,,,,255000,,255000,3731955.30786,7000,,,,3724955.30786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",5418639.74251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5418639.74251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627713.97592,,,,,,,,,,,,,,,,,1206500,1206500,,,,,421213.97592,,,,,,,,,421213.97592,,3790925.76659,,,3790925.76659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",4348883098.7408495,672283992.65771,672283589.46059,608827348.90459,15383444.72699,,4429193.10314,10312075.03988,642176.58397,,391991510.20448,4002887.57234,6974189.3717,4758405.21546,208579322.66041,167676705.38457,201452393.97312,230764.3624,2633922.28897,2117790.48562,194825040.13948,1644876.69665,,,,,,,,,,,,,63456240.556,,,,,,,589174.98968,1522.76081,31226.21691,225578.25355,294798.4523,36049.30611,62867065.56632,,1371.66397,2498029.70802,58525682.53678,1841981.65755,,,,,,,,,,,,,403.19712,403.19712,,,,,,,,,,,,,,,,,,,,,,,,,403.19712,,,,,403.19712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957301.8136,5609.41782,,,2441.02834,1989.86309,1178.52639,951692.39578,,,8982.57569,38491.66452,904218.15557,3675641804.26954,3454584821.79454,,,,3137941962.90338,,316642858.89116,221056982.475,,10869816.405,210187166.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",1022049126.4558299,834218323.31555,832310078.25773,614244354.57995,423855771.46409,,82728981.30003,307940525.47634,33186264.68772,,4640,,,,3640,1000,189663705.96546,37800,6345341.41931,74883409.24406,96141468.14164,12255687.16045,720237.1504,256756.545,3446.52,102520.65666,127101.28329,230412.14545,,,,,,,218065723.67778,,,,,,,34603.28192,,,,748.90183,33854.38009,200901786.68107,890,30332.28156,48654681.46163,136663014.12317,15552868.81471,17129333.71479,12959100,64070.4445,141829.9,1970462.41074,1993870.95955,,,,,,,1908245.05782,1340677.35803,1839.08045,,26.98642,1081.72467,730.36936,,,,,,,,1038107.70706,,13896.71,224857.91951,682010.4268,117342.65075,300730.57052,218525.252,3446.52,11155.52989,37974.62952,29628.63911,,,,,,,567567.69979,,,,,,,,,,,,,666.3511,,,,308.266,358.0851,566901.34869,,,9881.68,134181.88984,422837.77885,,,,,,,526424.79772,4449.77288,,,,,4449.77288,521975.02484,,,,,521975.02484,187304378.34256,173267571.94256,,,,13660506.47689,,159607065.46567,14036806.4,,,14036806.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",43995277.29198,6837546.69528,6779803.41758,6339014.23354,,,,,,,6166456.63745,6166456.63745,,,,,172445.80637,53274.176,84580.06266,3000.18991,7629.43946,23961.93834,111.78972,,,,,111.78972,,,,,,,440789.18404,,,,,,,5013.00179,,,2910.16613,2102.83566,,435776.18225,42638.16352,157113.24781,149035.97482,23250.32044,63738.47566,,,,,,,,,,,,,57743.2777,2936,,,,,,,,,,,,,2936,,,,,2936,,,,,,,,,,,,,54807.2777,,,,,,,,,,,,,54207.2777,,,768.806,5470.26728,47968.20442,600,,,,600,,,,,,,,140.4,,,,,,,140.4,,,,,140.4,37157590.1967,33364031.1882,13395.6085,,,31685966,,1664669.5797,3793559.0085,84985.1915,149076.284,3559497.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,"Общество с ограниченной ответственностью Страховая компания ""Альянс Жизнь""",1159375535.47234,270051814.65341,230615003.34573,154779749.93951,,,,,,,10410704.78507,,,5189.18919,485080.18191,9920435.41397,1091937.54196,,379720,21893.79644,690323.74552,,143277107.61248,7129685.2431,18368345.19716,117779077.17222,,,,,,,,,75835253.40622,,,,,,,,,,,,,103056.10559,,,1689.73864,73063.4427,28302.92425,75732197.30063,3957128.29514,45100866.22832,25581638.00145,228734.10797,863830.66775,,,,,,,39436811.30768,15194831.73162,11464818.41491,,,5065012.50436,6068194.34976,331611.56079,,,,,,,3730013.31671,,,101106.40194,1219000.22563,2409906.68914,,,,,,,,,,,,,24241979.57606,,,,,,,,,,,,,24241979.57606,,,606921.16413,606266.1768,23028792.23513,,,,,,,,,,,,,119274.05701,113516.39853,,,,,113516.39853,5757.65848,,,,,5757.65848,889204446.76192,357442498.56026,,,,,,357442498.56026,531761948.20166,,,531761948.20166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,"Общество с ограниченной ответственностью ""Страховое общество ""Помощь""",83238055.77081999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20019285.83101,6577575.83101,,,6458000,103670,,15905.83101,13441710,,796950,12644760,63218769.93981,8327576.4549,37575.6,37575.6,,,265650,204994.86534,,204994.86534,2001031.09344,,,,,,,,,,,,5361206.31661,,2097524.71846,3263681.59815,457118.57951,457118.57951,,,7117578.19558,294000,294000,,,,175156.2,626862.46,,626862.46,,,,,28800,,28800,1301787.33142,1066657.50042,,,9040,226089.831,4690972.20416,,,,35900,,,,233500,4421572.20416,,47773615.28933,42372562.5615,,5401052.72783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-М""",6967000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6967000,,,,,,,,6967000,,6967000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3847,"Общество с ограниченной ответственностью Страховая компания ""Независимая страховая группа""",219855741.17848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138532504.373,5480667.7005,,,,5479327.7005,,1340,133051836.6725,3076781.3575,129771425.815,203629.5,71353236.80548,66376954.28948,262046,262046,,,21743638.36827,,,,41395005.45187,,,,,,,,,,,,1377947.68205,,,1377947.68205,1598316.78729,1598316.78729,,,4976282.516,20560,20560,,,,4651207,,,,,,,,,,,304515.516,10712.671,,,,293802.845,,,,,,,,,,,,,,,,,,,,,,,,,9970000,9080000,40000,50000,800000,,,,,,,,,,,,,,,,,,,
3866,"Общество с ограниченной ответственностью ""Страховая компания ""ВСК-Линия жизни""",207142811.40708,71037220.58997,71037220.58997,54629836.81992,47017932.8886,345264.07,3304749.389,43367919.4296,,,7390898.27397,759277.61734,6290672.98717,340947.66946,,,221005.65735,178.04652,43403.736,68800,88707.428,19916.44683,,,,,,,,,,,,,16407383.77005,,,,,,,,,,,,,16377293.98605,6723.36514,,9479216.38246,6349429.55718,541924.68127,30089.784,,,30089.784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3937,1317,,,,,1317,2620,,,,,2620,136101653.81711,136100784.20013,,,,,135876344.325,224439.87513,869.61698,,,869.61698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3867,"Общество с ограниченной ответственностью ""АК БАРС СТРАХОВАНИЕ""",367436144.27656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116539787.59531,115454700.98873,,,,,,115454700.98873,1085086.60658,1085086.60658,,,250896356.68125,178458961.99701,756794.475,,756794.475,,9049633.95938,,,,,446937.4854,,,,,,446937.4854,,,446937.4854,,65430411.59687,,,65430411.59687,102775184.48036,83062759.19633,1248610.857,18463814.42703,72329960.44522,4000,4000,,,,62561240.4,,,,,,,,169550,,169550,9595170.04522,,,,,9595170.04522,,,,,,,,,,,,107434.23902,315.63735,,107118.60167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3870,"Общество с ограниченной ответственностью страховая компания ""ДЕЛО ЖИЗНИ""",9054661.15471,4170422.4319,4108630.5749,3025.223,,,,,,,,,,,,,3025.223,,,,917.126,2108.097,,,,,,,,,,,,,4105605.3519,,,,,,,,,,,,,4105605.3519,,,64911.24,486208.918,3554485.1939,,,,,,,,,,,,,61791.857,5474.929,,,,,,,,,,,,,5474.929,,,1050.344,1518.729,2905.856,,,,,,,,,,,,,56316.928,,,,,,,,,,,,,56316.928,,,,7505.197,48811.731,,,,,,,,,,,,,,,,,,,,,,,,,,4884238.72281,4884238.72281,,,,5600,,4878638.72281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,"Общество с ограниченной ответственностью Страховая компания ""Росгосстрах Жизнь""",301101562.84709,106089750.91476,21989160.92017,15509628.71936,,,,,,,589178.651,1128.188,144500.125,443550.338,,,10854314.91599,765806.34596,3593664.50702,5742886.68151,677045.35224,74912.02926,4066135.15237,5506.26391,2670,889825.88936,3134515.42915,33617.56995,,,,,,,6479532.20081,,,,,,,,,,,,,1114260.7,,,1045136.8,61563,7560.9,5365271.50081,3000,5965.1842,241883.13049,448708.16261,4665715.02351,,,,,,,84100589.99459,42983086.4064,40516594.5116,46310.59008,14080416.98036,21367198.44785,4936384.19331,86284.3,,,,,,,2448933.68544,1595,,681095.8985,1269339.07967,496903.70727,17558.20936,,,934.23575,4189.97645,12433.99716,,,,,,,41117503.58819,10501121.62055,,,10501121.62055,,,,,,,,,27636956.67131,5800,176944.83356,7734313.84876,14692177.40833,5027720.58066,2979425.29633,,2357.15589,50399.08738,174610.43281,2752058.62025,,,,,,,,,,,,,,,,,,,,195011811.93233,177768904.38641,,,,149609127.18339,,28159777.20302,17242907.54592,,,17242907.54592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,"Общество с ограниченной ответственностью ""СМП-Страхование""",338385218.67344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174935102.0806,71545727.2584,,,,,,71545727.2584,103389374.8222,3566899.0592,96183319.393,3639156.37,163450116.59284,156169670.03364,6004791.94884,6004291.94884,500,3051999.876,697021.241,454123.107,407923.107,46200,,,,,,,,,,,,,123027038.03099,,37438008.44354,85589029.58745,22934695.82981,22118173.27849,727543.09486,88979.45646,3802243.71876,47500,47500,,,,19786,282712.1,282712.1,,,,,,,,,3452245.61876,2173031.44135,,,,1279214.17741,,,,,,,,,,,,3478202.84044,,,3478202.84044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,"Общество с ограниченной ответственностью ""Страховая компания ""АК БАРС-Мед""",20324378.24868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20324378.24868,,,,,,,,20324378.24868,,16813677.96354,3510700.28514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,"Акционерное общество ""АИГ страховая компания""",1171302327.06327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1168552327.06327,644741442.83469,,,,,,,,,116653319.68469,,,,,,,,,,,,528088123.15,,,528088123.15,,,,,212727502.28454,679907.46,679907.46,,,,,,,,,,,,36617357.51892,,36617357.51892,175430237.30562,,,,,175430237.30562,,,,,,,,,,,,311083381.94404,,,311083381.94404,,,,,,,,,,2750000,2750000,,,,,,,,,,,,,,,,,,,,,,
3954,"Общество с ограниченной ответственностью ""РУССКОЕ СТРАХОВОЕ ОБЩЕСТВО ""ЕВРОИНС""",447783162.74307996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102678744.73362,58493969.39159,27288722.62545,621507.5,,13116573.67405,,17467165.59209,44184775.34203,,26615742.51938,17569032.82265,345104418.00946,252600466.6813,55837939.34518,55346616.13639,491323.20879,,,29616169.19218,29530129.56218,86039.63,88828957.36677,5748504.2046,3870002.02018,3569822.837,,300179.18318,,1878502.18442,,,1878502.18442,,48399820.919,26020298.63024,4701825.77307,17677696.51569,24169075.65357,19771807.27643,3251806.9138,1145461.46334,82926428.9443,490900,490900,,,,,16454519.625,16223587.625,230932,,,,,3150696.45559,3150696.45559,,62373673.93241,1371014.37409,,7179305.3,148000,53675354.25832,456638.9313,,,,,,,,455550,1088.9313,,9577522.38386,66707.8235,,9510814.56036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969,"Общество с ограниченной ответственностью ""Страховая Компания Чабб""",359713400.23636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149808681.46366,149808681.46366,34628686.01266,,2650000,112529995.451,,,,,,,209904718.7727,103127843.09298,,,,,,,,,10097145.19,,,,,,,,,,,,91168078.41134,,13242773.7003,77925304.71104,1862619.49164,,,1862619.49164,54172849.03186,,,,,,,,,,,,,,223225.243,223225.243,,53949623.78886,172659.2,,,,53776964.58886,,,,,,,,,,,51969804.02886,634222.619,,,634222.619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,"Общество с ограниченной ответственностью ""Страховая Компания ""Ренессанс Жизнь""",2421891005.28134,947725680.42538,804656211.45323,771749582.49583,,,,,,,734382265.16375,25602017.71743,243491553.65613,268059176.37059,197229517.4196,,2830740.09608,930847.86675,788172.34819,1109948.76114,821.389,949.731,34536577.236,34528847,6160,,1455.01,115.226,,,,,,,32906628.9574,,,,,,,12277599.4774,6068.69062,8678.31648,106558.01282,930065.21056,11226229.24692,16674667.92996,60251.84788,14009.01028,10419105.95038,3293746.51347,2887554.60795,3954361.55004,3731875,,26985.97004,126968.956,68531.624,,,,,,,143069468.97215,85490056.40846,64167352.29714,200,20035282.8427,37772397.02087,6359472.43357,,10017299.08229,2265291.19116,1383046.23977,2497966.98569,3870994.66567,,2135451.77495,,,1839200.25084,140567.32622,155684.19789,9169953.25408,1803447.25408,1069206,1357050,4940250,,,,,,,,57579412.56369,240312.49423,,221579.44023,18733.054,,,,,,,,,57279237.118,57703.40192,726.19273,39592756.73405,6860397.75194,10767653.03736,59862.95146,59862.95146,,,,,,,,,,,2889379.67036,240.30003,,,,,240.30003,2889139.37033,,,,,2889139.37033,1471275945.1856,470826027.85264,,,,,,470826027.85264,1000449917.33296,,,1000449917.33296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,"Общество с ограниченной ответственностью ""Капитал Лайф Страхование Жизни""",1724803555.41748,192074942.67081,66617342.70552,42645970.40596,,,,,,,40636743.39015,6309673.91187,7527389.40142,19349418.6246,7091905.72963,358355.72263,606869.02917,55425.28,49681.95435,240476.3151,131684.46887,129601.01085,145590.39157,131001.975,7957.41657,5526,850,255,1256767.59507,130589.54458,313698.05049,,,812480,23971372.29956,,,,,,,,,,,,,2424918.86752,,18459.78424,352612.75273,574676.10568,1479170.22487,477404.52339,149700,62824.86163,83683.36176,95235.3,85961,21069048.90865,,,,,21069048.90865,125457599.96529,32135468.30348,30229635.0544,,313988.98206,10924802.24889,18970791.14951,20052.67394,,,,,,,1866883.96883,,,595256.69305,931407.70668,340219.5691,,,,,,,38949.28025,,10578.213,,2845.35168,25525.71557,93322131.66181,13480271.7133,,,2630920.36204,9436069.49734,1413281.85392,,,,,,,79835229.08726,,,20777147.97651,23346226.29608,35711854.81467,,,,,,,6630.86125,,,728.7373,500,5402.12395,2236390.33224,61764.46933,,,,25003.08151,36761.38782,2174625.86291,,,,135279.51106,2039346.35185,1530492222.41443,453059569.92075,113629.4515,,177424000,406961,,275114979.46925,1077432652.49368,46958259.05331,219000,1030255393.44037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3987,"Акционерное общество Страховая компания ""УРАЛСИБ Жизнь""",76259916.15338,76068595.01636,72089103.20901,71716110.87929,26544850.68968,,2148340.33809,24396510.35159,,,44748134.31269,82161.85503,4012736.31028,32103953.72085,8549282.42653,,423125.87692,,,421584.52113,200,1341.35579,,,,,,,,,,,,,372992.32972,,,,,,,,,,,,,372992.32972,,,201653.70773,31335.50775,140003.11424,,,,,,,,,,,,,3979491.80735,1654988.02159,,,,,,,,,,,,,1654988.02159,,,1131652.75798,308033.42326,215301.84035,,,,,,,,,,,,,2324503.78576,,,,,,,,,,,,,2324503.78576,,,687273.12509,611916.08502,1025314.57565,,,,,,,,,,,,,7797.90721,1082.53073,,,,,1082.53073,6715.37648,,,,,6715.37648,183523.22981,182158.29862,,,,,,182158.29862,1364.93119,,,1364.93119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,"Общество с ограниченной ответственностью ""Страховая Компания Чабб Жизнь""",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,"Общество с ограниченной ответственностью Страховая компания ""Чулпан-Жизнь""",1931662.0072599999,1461235.69728,1461235.69728,5748.795,,,,,,,,,,,,,5748.795,2005.194,,3743.601,,,,,,,,,,,,,,,1455486.90228,,,,,,,,,,,,,1455486.90228,271815.06,47465.06998,1123652.2723,7704.5,4850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29911,,,,,,,29911,,,7229,11322,11360,440515.30998,440515.30998,,,,,,440515.30998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
