"Сведения о количестве договоров страхования, действовавших на конец отчетного периода, в разрезе страховщиков, единиц",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242,Unnamed: 243,Unnamed: 244,Unnamed: 245,Unnamed: 246,Unnamed: 247,Unnamed: 248,Unnamed: 249,Unnamed: 250,Unnamed: 251,Unnamed: 252,Unnamed: 253,Unnamed: 254,Unnamed: 255
3803,"Общество с ограниченной ответственностью ""Страховая Компания Доминанта""",2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2067,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,743,0,0,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1315,1,0,845,0,469,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3815,"Общество с ограниченной ответственностью ""СК ""Экспресс-страхование""",1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,748,,0,0,0,0,0,,0,748,0,748,0,0,748,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3823,"Общество с ограниченной ответственностью ""Страховая компания ""Ингосстрах-Жизнь""",61751,32432,22752,10488,0,0,0,0,0,0,7141,490,973,1419,4252,7,3347,1355,388,229,1305,70,0,0,0,0,0,0,0,0,0,0,0,0,12264,0,,,0,0,,117,0,0,43,68,6,12147,0,152,603,693,10699,0,0,0,0,0,0,0,0,0,0,0,0,9680,3142,2886,0,882,1853,151,0,0,0,0,0,0,,256,29,25,89,102,11,0,0,0,0,0,0,0,,0,,,0,6538,0,,,0,0,0,0,,,,0,,6538,0,318,3549,2024,647,0,0,,0,0,0,0,,0,0,0,0,647,10,,0,0,3,7,637,0,0,4,74,559,28672,26539,0,0,0,4111,0,22428,2133,0,90,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3825,"Общество с ограниченной ответственностью ""Страховая Компания СОГАЗ-ЖИЗНЬ""",409034,343068,327314,233127,178793,0,9984,153790,15019,0,0,0,0,0,0,0,54225,2917,23209,20765,6767,567,109,4,0,0,2,103,0,0,0,0,0,0,94187,0,,,0,0,,11,0,0,0,0,11,93266,5,5,44197,37828,11231,910,2,4,48,19,837,0,0,0,0,0,0,15754,15485,11523,0,0,5051,6472,0,0,0,0,0,0,,3962,3,493,1503,1815,148,0,0,0,0,0,0,0,,0,,,0,269,0,,,0,0,0,0,,,,0,,269,0,0,12,151,106,0,0,,0,0,0,0,,0,0,0,0,333,224,,0,0,0,224,109,0,0,0,0,109,65633,65624,0,0,0,55,0,65569,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3826,"Общество с ограниченной ответственностью ""Вита-страхование""",2643,1024,926,90,0,0,0,0,0,0,0,0,0,0,0,0,88,2,7,0,3,76,2,0,0,0,0,2,0,0,0,0,0,0,836,0,,,0,0,,1,0,0,0,1,0,835,0,401,265,69,100,0,0,0,0,0,0,0,0,0,0,0,0,98,5,0,0,0,0,0,0,0,0,0,0,0,,5,0,0,0,0,5,0,0,0,0,0,0,0,,0,,,0,93,0,,,0,0,0,0,,,,0,,92,0,0,0,6,86,1,0,,0,1,0,0,,0,0,0,0,3,0,,0,0,0,0,3,0,0,0,0,3,1616,1589,1,0,0,2,0,1586,27,1,15,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3828,"Общество с ограниченной ответственностью ""Зетта Страхование жизни""",27894,15066,2192,362,0,0,0,0,0,0,3,0,0,0,0,3,56,0,4,19,21,12,0,0,0,0,0,0,303,17,11,8,224,43,1830,0,,,0,0,,0,0,0,0,0,0,92,0,0,4,8,80,0,0,0,0,0,0,1738,33,15,52,125,1513,12874,4566,3162,0,0,1764,1389,9,0,0,0,0,0,,1404,0,0,17,465,922,0,0,0,0,0,0,0,,0,,,0,8308,0,,,0,0,0,0,,,,0,,8308,0,0,27,232,8049,0,0,,0,0,0,0,,0,0,0,0,17,3,,0,0,0,3,14,0,0,0,0,14,12811,7361,0,0,0,0,0,7361,5450,2331,1750,1369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3847,"Общество с ограниченной ответственностью Страховая компания ""Независимая страховая группа""",2467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1420,566,0,0,0,565,0,1,854,688,33,133,561,455,63,63,0,0,36,0,0,0,273,0,0,0,0,0,0,0,0,0,0,0,27,0,1,26,56,55,1,0,106,8,8,0,0,0,58,0,0,0,0,0,0,0,0,0,0,40,33,0,0,0,7,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,486,391,6,1,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3866,"Общество с ограниченной ответственностью ""Страховая компания ""ВСК-Линия жизни""",42053,41734,41734,22294,14454,0,1358,13096,0,0,472,0,141,331,0,0,7368,1389,4164,3,420,1392,0,0,0,0,0,0,0,0,0,0,0,0,19440,0,,,0,0,,0,0,0,0,0,0,13467,1,165,6032,6091,1178,5973,0,0,5813,92,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,49,39,,0,0,0,39,10,0,0,0,0,10,270,267,0,0,0,4,0,263,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3867,"Общество с ограниченной ответственностью ""АК БАРС СТРАХОВАНИЕ""",252222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,99001,98794,0,0,0,0,0,98794,207,207,0,0,153221,97812,199,0,199,0,16,2,0,2,0,3064,0,0,0,0,0,3064,0,0,3064,0,1618,0,0,1618,92913,71497,1550,19866,55293,4,4,0,0,0,19,0,0,0,0,0,0,0,7,0,7,55263,0,0,0,0,55263,0,,0,0,0,0,0,,0,0,0,116,15,0,101,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3870,"Общество с ограниченной ответственностью страховая компания ""ДЕЛО ЖИЗНИ""",20495,9077,8014,58,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,24,23,11,0,0,0,0,0,0,0,0,0,0,0,0,7956,0,,,0,0,,0,0,0,0,0,0,7956,0,0,335,1500,6121,0,0,0,0,0,0,0,0,0,0,0,0,1063,114,0,0,0,0,0,0,0,0,0,0,0,,114,0,0,21,22,71,0,0,0,0,0,0,0,,0,,,0,949,0,,,0,0,0,0,,,,0,,949,0,0,0,158,791,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,11418,11418,0,0,0,11,0,11407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3879,"Общество с ограниченной ответственностью Страховая компания ""Росгосстрах Жизнь""",665236,654699,539075,404309,0,0,0,0,0,0,376485,8035,139647,224879,3924,0,25959,212,20519,5013,209,6,1865,9,0,2,1167,687,0,0,0,0,0,0,134766,0,,,0,0,,0,0,0,0,0,0,75682,0,0,64504,8832,2346,59084,0,8,69,95,58912,0,0,0,0,0,0,115624,61683,59877,1384,23548,26823,8121,1,0,0,0,0,0,,1783,0,0,717,303,763,23,0,0,0,9,14,0,,0,,,0,53941,22583,,,22583,0,0,0,,,,0,,29077,0,124,15825,9530,3598,2281,0,,47,150,2084,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,10537,8627,0,0,0,173,0,8454,1910,0,0,1910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3941,Общество с ограниченной ответственностью «ПСБ Страхование»,144969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,97646,51068,0,0,0,0,0,51068,46578,7611,104,38863,47323,34158,2250,2250,0,114,1,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1695,0,255,1440,30094,10994,18993,107,4796,64,64,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4729,233,0,0,0,4496,1,,0,0,0,0,0,,1,0,0,8369,0,0,8369,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3943,"Общество с ограниченной ответственностью ""Страховая компания ""АК БАРС-Мед""",19901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,19901,0,0,0,0,0,0,0,19901,0,320,19581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3947,Акционерное общество «Страховая компания ГАРДИЯ»,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,91,91,0,0,0,0,0,91,0,0,0,0,294,128,11,11,0,0,2,13,13,0,6,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,16,0,0,16,97,2,2,0,0,0,1,13,13,0,0,0,0,0,8,0,8,73,0,0,0,0,73,0,,0,0,0,0,0,,0,0,0,69,0,0,69,,,,,,,,,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3954,"Общество с ограниченной ответственностью ""РУССКОЕ СТРАХОВОЕ ОБЩЕСТВО ""ЕВРОИНС""",555170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,151338,61138,8154,372,0,1202,0,51410,90200,0,17205,72995,259875,139846,119060,116651,2409,0,0,30,28,2,709,716,175,156,0,19,0,541,1,0,540,0,2468,1580,249,639,16863,7810,4798,4255,15923,559,559,0,0,0,0,311,206,105,0,0,0,0,2038,2038,0,12701,95,0,256,21,12329,314,,0,0,0,0,0,,308,6,1,104105,66528,0,37577,,,,,,,,,143957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3969,"Общество с ограниченной ответственностью ""Страховая Компания Чабб""",75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,10,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,46,1,0,0,0,45,0,,0,0,0,0,0,,0,0,2,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3972,"Общество с ограниченной ответственностью ""Страховая Компания ""Ренессанс Жизнь""",3031238,1955671,1745978,1539334,0,0,0,0,0,0,1432647,67526,138968,442671,783400,82,31457,5236,20617,4407,386,811,75230,28220,26447,20557,4,2,0,0,0,0,0,0,206644,0,,,0,0,,6003,0,6,52,404,5541,200431,4086,1650,117770,57437,19488,210,17,0,2,103,88,0,0,0,0,0,0,209693,203860,124378,6,42963,72924,8483,2,13031,5948,3115,1828,2140,,0,0,0,0,0,0,66451,29175,295,4400,32581,0,0,,0,,,0,5833,29,,,1,9,19,0,,,,0,,3949,0,1,152,2295,1501,1855,1855,,0,0,0,0,,0,0,0,0,221,142,,0,0,0,142,79,0,0,0,0,79,1075346,848122,0,0,0,0,0,848122,227224,0,0,227224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3984,"Общество с ограниченной ответственностью ""Капитал Лайф Страхование Жизни""",1539855,767317,568493,252602,0,0,0,0,0,0,89719,50847,32124,4941,1798,9,143670,13,8886,5457,994,128320,329,266,47,12,2,2,18884,715,665,0,0,17504,315891,0,,,0,0,,0,0,0,0,0,0,94360,0,108,61324,23739,9189,1015,94,237,211,309,164,220516,0,1,0,0,220515,198824,33514,30282,0,1717,4912,23603,50,0,0,0,0,0,,2731,0,1,571,1490,669,0,0,0,0,0,0,501,,5,,,496,165310,18119,,,3571,13980,568,0,,,,0,,147146,0,68,48734,48683,49661,0,0,,0,0,0,45,,0,1,0,44,13009,224,,0,0,84,140,12785,0,0,0,561,12224,759529,469710,994,0,102,1198,0,467416,289819,6732,489,282598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3987,"Акционерное общество «Инлайф страхование жизни""",137360,136297,132476,130922,14960,1330,570,13060,0,0,109397,52,63722,37514,8109,0,6565,506,4706,1224,121,8,0,0,0,0,0,0,0,0,0,0,0,0,1554,0,,,0,0,,0,0,0,0,0,0,1554,0,0,1189,145,220,0,0,0,0,0,0,0,0,0,0,0,0,3821,2585,0,0,0,0,0,0,0,0,0,0,0,,2585,0,0,2343,198,44,0,0,0,0,0,0,0,,0,,,0,1236,0,,,0,0,0,0,,,,0,,1236,0,0,689,310,237,0,0,,0,0,0,0,,0,0,0,0,282,178,,0,0,0,178,104,0,0,0,0,104,781,214,0,0,0,0,0,214,567,0,0,567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3998,"Общество с ограниченной ответственностью ""Страховая Компания Чабб Жизнь""",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4001,"Общество с ограниченной ответственностью Страховая компания ""Чулпан-Жизнь""",17776,9044,9044,19,0,0,0,0,0,0,0,0,0,0,0,0,19,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9025,0,,,0,0,,0,0,0,0,0,0,9025,2988,2679,3288,59,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,,0,0,0,,,0,0,0,0,,,,0,,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,477,0,,0,0,0,0,477,0,0,191,145,141,8255,8255,0,0,0,0,0,8255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
